,n_killed,n_injured,latitude,longitude,Year,Month,Day,labels
110237,0,1,41.1792,-73.2026,2016,1,1,0
213002,0,1,37.3559,-77.4473,2017,10,4,0
137282,0,0,40.7897,-81.3869,2016,7,2,0
175347,1,0,30.3208,-95.5461,2017,3,3,0
5401,0,1,40.6771,-73.9737,2014,2,5,0
217134,0,0,37.7946,-122.415,2017,11,1,0
186516,1,0,43.0643,-87.961,2017,5,4,0
3845,0,0,41.5689,-87.2557,2014,1,7,0
165018,1,0,42.3837,-83.1569,2017,1,3,0
52282,0,1,34.5943,-98.3771,2015,1,5,0
30737,1,0,35.7449,-119.239,2014,8,7,0
165283,0,0,38.4523,-90.3572,2017,1,4,0
182214,0,0,40.9252,-74.1766,2017,4,1,0
231254,1,2,41.6812,-87.646,2018,2,1,0
53462,0,1,45.5838,-122.673,2015,1,1,0
190357,0,1,46.9251,-98.0056,2017,5,3,0
215609,0,0,39.1716,-75.5139,2017,10,6,0
177036,1,0,34.7067,-86.5891,2017,3,1,0
67519,0,0,26.7137,-80.0649,2015,4,3,0
141246,0,1,42.2822,-71.0749,2016,8,3,0
113693,0,0,34.2641,-85.2111,2016,2,5,0
58279,0,0,33.6668,-80.7776,2015,2,7,0
115170,0,0,40.2766,-76.8714,2016,3,2,0
48899,2,0,35.6056,-82.3772,2014,12,7,0
4671,0,1,39.9669,-75.2299,2014,1,6,0
51296,0,0,33.6356,-84.4333,2014,12,6,0
229916,1,0,33.9814,-81.0776,2018,1,6,0
187546,0,0,34.2566,-85.3473,2017,5,3,0
102063,0,1,41.9037,-87.7289,2015,12,1,0
228085,1,0,41.1346,-81.4664,2018,1,2,0
178832,0,0,39.2805,-80.3394,2017,3,4,0
223182,0,0,38.0718,-81.8284,2017,12,4,0
150540,1,0,41.4637,-81.951,2016,10,2,0
75979,0,1,38.8626,-76.9818,2015,6,7,0
168021,1,0,30.8144,-88.2758,2017,1,7,0
63976,0,1,32.0283,-102.144,2015,4,7,0
4702,0,1,28.3339,-81.3669,2014,2,7,0
89463,0,0,38.0451,-84.4775,2015,9,7,0
57910,0,0,39.8641,-86.0894,2015,2,3,0
129364,0,1,39.2962,-76.5759,2016,6,1,0
187239,0,0,39.0985,-84.6586,2017,5,1,0
90839,1,0,38.6333,-121.328,2015,9,1,0
97483,2,0,38.6062,-90.2272,2015,11,3,0
186980,0,0,44.982,-93.2396,2017,5,7,0
101978,0,1,41.244,-77.0153,2015,12,1,0
120429,0,1,33.6644,-86.6503,2016,4,7,0
224652,1,0,39.2949,-76.6632,2017,12,7,0
146871,0,0,44.6754,-69.3704,2016,9,7,0
155853,0,0,32.5069,-94.7305,2016,11,5,0
197712,1,0,36.7806,-90.3564,2017,7,3,0
86953,0,0,33.9978,-83.701,2015,8,5,0
192182,1,0,34.0735,-118.272,2017,6,7,0
26804,0,1,32.0842,-81.123,2014,7,5,0
196041,0,0,36.1269,-121.014,2017,7,1,0
198829,1,0,34.2249,-86.8448,2017,7,2,0
6096,0,0,43.4011,-94.826,2014,2,5,0
120852,1,0,30.4906,-87.2531,2016,4,3,0
16284,0,0,27.5039,-82.6225,2014,5,6,0
65690,2,0,29.7654,-95.3663,2015,4,4,0
176657,0,2,35.2341,-80.8999,2017,3,6,0
201327,1,0,48.4326,-122.312,2017,8,3,0
230186,1,0,29.6634,-95.5575,2018,1,1,0
131183,0,0,41.5728,-93.621,2016,6,7,0
100299,0,0,27.8076,-82.6448,2015,11,2,0
187831,0,2,29.6747,-95.5282,2017,5,4,0
184636,0,1,30.3191,-97.6894,2017,4,7,0
43248,1,0,39.0255,-94.4423,2014,10,6,0
179269,0,1,41.7157,-87.6285,2017,3,6,0
227331,1,0,38.8594,-76.9716,2018,1,4,0
62703,0,1,29.8443,-90.108,2015,3,5,0
80736,2,0,29.6626,-95.3161,2015,7,2,0
49774,0,0,39.4784,-74.5753,2014,12,7,0
57938,0,0,37.6861,-97.3916,2015,2,4,0
96455,1,0,45.824,-123.492,2015,10,4,0
15916,0,0,37.5738,-77.5384,2014,5,3,0
49409,1,0,33.4716,-86.8102,2014,12,4,0
124277,0,1,35.944,-91.5433,2016,5,3,0
113991,0,2,33.565,-84.2481,2016,2,1,0
39532,0,0,39.3068,-76.6347,2014,9,3,0
170573,0,3,29.9662,-90.0815,2017,2,2,0
24700,0,1,34.956,-79.8265,2014,7,7,0
13870,0,0,39.9128,-75.0976,2014,4,1,0
117498,0,0,40.7821,-111.98,2016,3,2,0
144590,0,0,38.9901,-92.3332,2016,9,1,0
37572,1,1,36.1882,-115.206,2014,9,5,0
214746,0,0,38.6309,-77.3389,2017,10,7,0
168094,0,1,32.8035,-97.3519,2017,1,7,0
12178,0,0,36.7395,-119.736,2014,4,2,0
199009,0,0,38.6411,-77.3488,2017,7,3,0
1965,0,0,28.2904,-81.411,2014,1,2,0
140303,0,2,37.5644,-120.957,2016,8,5,0
140633,1,0,39.7829,-84.2263,2016,8,6,0
226189,0,0,34.7645,-77.4109,2018,1,3,0
236512,0,1,39.9917,-75.1616,2018,3,1,0
69374,0,1,33.8992,-81.0637,2015,5,1,0
232443,0,0,44.0854,-123.168,2018,2,2,0
28022,0,2,36.7902,-119.822,2014,7,5,0
229161,0,0,40.6875,-75.2242,2018,1,2,0
12826,0,0,32.8881,-97.0374,2014,4,7,0
22667,0,1,42.9703,-85.6619,2014,6,1,0
166858,0,1,37.2921,-79.9755,2017,1,7,0
73205,0,0,40.6937,-74.2365,2015,6,3,0
179836,0,1,32.3341,-86.2997,2017,4,2,0
175358,0,0,26.4511,-80.0866,2017,3,3,0
109362,0,1,41.8914,-71.3889,2016,1,3,0
67009,0,1,31.3347,-89.3453,2015,4,7,0
219593,0,0,42.3165,-122.885,2017,11,2,0
153244,0,1,31.2403,-90.4673,2016,10,4,0
74238,0,1,39.8521,-84.3105,2015,6,3,0
158304,0,1,35.5078,-97.521,2016,11,6,0
238664,0,1,30.4575,-88.8885,2018,3,7,0
10518,0,0,40.8322,-81.3275,2014,3,3,0
108438,0,0,31.5554,-90.1658,2016,1,3,0
30276,0,0,28.9274,-81.526,2014,8,4,0
49425,0,0,42.4165,-83.0987,2014,12,4,0
18671,0,0,43.0546,-87.889,2014,5,2,0
74807,1,0,40.4688,-86.1651,2015,6,6,0
122414,0,0,30.4539,-89.0853,2016,4,6,0
94139,0,0,46.6391,-123.28,2015,10,2,0
21476,1,0,39.2522,-76.694,2014,6,6,0
55965,0,1,41.2995,-95.9638,2015,1,7,0
202761,0,1,34.7769,-96.6666,2017,8,4,0
238185,0,0,39.2866,-76.6741,2018,3,4,0
184205,0,0,40.8262,-96.6526,2017,4,5,0
78208,1,0,33.8333,-118.072,2015,7,1,0
82428,1,0,46.4031,-117.044,2015,7,5,0
131791,0,0,41.5689,-93.613,2016,6,3,0
44026,0,0,32.2634,-80.9184,2014,10,3,0
123992,0,1,35.1484,-80.8916,2016,5,1,0
39252,0,1,41.8939,-87.714,2014,9,1,0
74712,0,0,45.5628,-122.608,2015,6,6,0
25506,0,3,45.0185,-93.2955,2014,7,4,0
116824,0,0,27.7774,-97.5023,2016,3,5,0
24419,1,0,19.4554,-155.88,2014,7,5,0
14744,1,2,35.7943,-78.5826,2014,4,7,0
124750,0,0,36.3201,-88.4102,2016,5,6,0
134728,0,0,32.8237,-79.8398,2016,7,7,0
38583,0,0,29.6499,-90.1121,2014,9,5,0
192849,1,0,29.9611,-90.1103,2017,6,4,0
123902,0,1,32.058,-81.1069,2016,5,1,0
114995,1,1,39.9824,-75.8157,2016,3,7,0
96258,0,0,29.885,-90.0588,2015,10,2,0
126592,2,0,33.3777,-112.168,2016,5,4,0
94795,0,1,40.7281,-74.0072,2015,10,7,0
92869,0,0,29.665,-81.66,2015,10,7,0
114223,1,0,34.0742,-117.546,2016,2,2,0
211702,1,0,38.2441,-104.633,2017,10,3,0
69678,0,1,41.7353,-87.5601,2015,5,3,0
82221,0,0,40.8226,-73.9204,2015,7,4,0
18237,0,0,38.9114,-90.1573,2014,5,6,0
53499,0,0,29.9872,-95.3477,2015,1,1,0
106001,0,1,41.874,-87.7353,2016,1,7,0
209481,1,0,41.3485,-83.1249,2017,9,4,0
135447,0,0,42.4758,-88.1274,2016,7,5,0
51498,0,1,37.2996,-77.2822,2014,12,7,0
217489,0,1,32.0835,-81.1183,2017,11,3,0
156858,0,1,32.4369,-93.761,2016,11,4,0
139343,0,1,35.8201,-90.7136,2016,8,6,0
202259,0,6,40.8942,-73.8489,2017,8,1,0
10136,0,1,45.5198,-122.562,2014,3,7,0
68311,1,0,43.077,-87.9497,2015,5,1,0
180492,0,0,30.5455,-88.3856,2017,4,6,0
95190,0,0,40.9253,-74.1773,2015,10,3,0
106809,0,1,32.2926,-90.2009,2016,1,5,0
151368,0,1,45.5692,-94.1546,2016,10,7,0
67402,0,0,42.2543,-71.7795,2015,4,2,0
105164,1,0,33.9308,-80.714,2015,12,1,0
182724,0,0,33.838,-81.1071,2017,4,4,0
131483,0,0,32.296,-106.815,2016,6,1,0
182731,0,0,38.9002,-77.0284,2017,4,4,0
62733,0,1,36.036,-79.8463,2015,3,6,0
102706,0,0,41.3125,-72.8933,2015,12,6,0
117521,1,0,30.4032,-88.8872,2016,3,2,0
42114,0,1,38.7188,-90.2517,2014,10,6,0
91258,1,0,33.1777,-96.6372,2015,9,4,0
209447,0,0,35.7688,-80.2308,2017,9,4,0
23614,0,0,42.7138,-90.9898,2014,6,7,0
93279,0,0,41.5499,-90.6261,2015,10,3,0
22469,0,0,26.1575,-98.2532,2014,6,6,0
109082,0,1,29.784,-95.7276,2016,1,1,0
148560,0,0,39.343,-76.5893,2016,9,4,0
8404,2,0,32.5011,-93.7676,2014,3,6,0
40802,0,0,36.5692,-82.571,2014,10,4,0
101919,0,0,44.1719,-69.9813,2015,12,7,0
142597,0,1,43.077,-87.9674,2016,8,3,0
110506,0,1,29.6655,-95.277,2016,2,3,0
136682,1,0,41.7732,-87.5756,2016,7,5,0
31162,1,0,42.5922,-83.3362,2014,8,3,0
3766,1,0,35.1331,-108.492,2014,1,7,0
228020,0,1,33.7581,-79.022,2018,1,1,0
54598,0,0,40.7228,-73.9768,2015,1,3,0
187108,0,0,26.6298,-80.1302,2017,5,7,0
207811,1,1,37.5694,-77.4125,2017,9,7,0
44061,0,0,42.0331,-91.6682,2014,10,3,0
144754,0,0,42.9881,-88.0783,2016,9,1,0
1143,0,0,29.9238,-90.0925,2014,1,3,0
220901,0,1,41.8195,-87.6108,2017,11,3,0
96692,0,0,35.2206,-80.9439,2015,10,6,0
16875,0,2,41.6744,-87.6204,2014,5,3,0
123740,0,0,25.5663,-80.3754,2016,4,7,0
67878,0,0,30.2712,-81.6226,2015,4,5,0
231735,0,0,37.9966,-85.696,2018,2,4,0
109680,0,1,34.1848,-118.355,2016,1,5,0
75346,0,1,34.292,-85.2269,2015,6,3,0
217525,0,1,30.2707,-81.5104,2017,11,3,0
127928,1,0,39.9109,-75.9973,2016,5,6,0
94635,0,0,42.3012,-71.0721,2015,10,6,0
28457,0,0,42.5648,-71.7838,2014,7,1,0
173644,0,0,41.3005,-95.959,2017,2,6,0
167714,0,1,41.7724,-87.6373,2017,1,5,0
50962,1,0,34.9432,-120.45,2014,12,2,0
62138,0,1,32.3585,-90.3377,2015,3,1,0
234785,0,0,38.0144,-84.4474,2018,2,4,0
75823,0,0,26.664,-80.7237,2015,6,6,0
132098,0,2,29.7631,-98.4435,2016,6,5,0
6720,1,1,40.0347,-75.1165,2014,2,4,0
162302,0,0,37.0551,-76.3299,2016,12,2,0
50230,1,0,29.8217,-95.2057,2014,12,4,0
89901,1,0,33.7819,-78.9613,2015,9,2,0
206370,1,0,34.1178,-118.154,2017,8,5,0
33652,0,1,47.2438,-122.45,2014,8,3,0
122436,0,0,29.662,-82.3118,2016,4,6,0
235164,2,0,27.6257,-80.5125,2018,3,6,0
130682,1,0,39.4878,-80.1491,2016,6,2,0
60284,0,0,37.0582,-95.3533,2015,3,3,0
113533,1,0,29.72,-95.489,2016,2,4,0
185857,1,0,40.3433,-105.515,2017,5,7,0
81489,0,0,33.7461,-84.1633,2015,7,7,0
111605,0,0,42.3198,-122.884,2016,2,4,0
236222,1,0,35.9243,-77.7913,2018,3,6,0
14736,1,0,29.7752,-95.3102,2014,4,7,0
157688,0,0,30.4364,-84.3195,2016,11,2,0
65423,0,2,39.8285,-85.9631,2015,4,2,0
158003,0,0,35.4733,-77.9635,2016,11,4,0
230331,0,3,34.9979,-90.8048,2018,1,1,0
125501,1,0,35.0983,-90.0742,2016,5,4,0
148899,1,0,37.3129,-77.4013,2016,9,6,0
69536,0,0,36.996,-88.3312,2015,5,2,0
223018,0,1,40.4893,-79.8973,2017,12,3,0
156186,0,0,39.9419,-91.4083,2016,11,7,0
213179,1,0,32.9506,-80.1594,2017,10,5,0
213585,0,1,39.9533,-83.0307,2017,10,1,0
85026,1,0,30.0724,-94.1072,2015,8,7,0
226373,1,0,38.4903,-121.484,2018,1,5,0
222666,0,0,40.778,-124.087,2017,12,1,0
228054,0,0,43.6547,-116.676,2018,1,2,0
25721,0,0,40.7726,-74.0357,2014,7,6,0
165793,0,0,34.7708,-92.2104,2017,1,1,0
61351,0,0,42.245,-85.5761,2015,3,3,0
185478,0,0,35.0727,-106.572,2017,5,5,0
221368,0,0,32.5257,-94.7968,2017,12,6,0
49132,1,1,25.9224,-80.2206,2014,12,2,0
179913,1,0,40.611,-74.4273,2017,4,3,0
57604,1,0,34.1758,-84.7988,2015,2,7,0
100201,2,0,40.0001,-75.1029,2015,11,2,0
15292,0,1,38.6764,-90.252,2014,5,5,0
41303,0,1,36.379,-119.709,2014,10,1,0
64938,1,0,35.0254,-78.9192,2015,4,6,0
214306,1,0,41.6073,-87.367,2017,10,5,0
226354,0,0,26.5468,-80.0671,2018,1,4,0
14734,0,2,45.5593,-122.62,2014,4,7,0
23994,0,1,39.36,-76.7581,2014,6,2,0
111879,0,0,34.6165,-92.3924,2016,2,6,0
206465,0,0,37.9053,-121.193,2017,9,6,0
205484,0,0,43.5285,-96.7338,2017,8,6,0
139111,0,1,40.8339,-73.4047,2016,8,5,0
106835,1,0,39.8427,-86.1326,2016,1,6,0
183605,0,0,42.4664,-70.9561,2017,4,1,0
123479,0,0,27.7924,-97.4303,2016,4,5,0
188936,0,1,35.1432,-118.451,2017,5,3,0
190658,0,1,39.7629,-86.2065,2017,6,5,0
79943,0,1,32.7784,-97.2131,2015,7,4,0
24772,0,1,40.5874,-122.388,2014,7,7,0
120721,0,0,35.1512,-84.8846,2016,4,2,0
8737,0,0,27.9835,-82.5371,2014,3,2,0
76916,0,1,33.7666,-84.3719,2015,6,7,0
51432,1,1,30.3609,-81.6736,2014,12,6,0
74901,1,0,37.628,-77.4583,2015,6,7,0
215656,0,0,42.512,-82.8838,2017,10,6,0
82855,0,0,38.971,-92.3269,2015,8,1,0
134958,1,0,39.1376,-94.635,2016,7,2,0
101140,0,1,30.3751,-81.7031,2015,11,2,0
190430,0,0,35.5818,-77.364,2017,5,4,0
101244,0,1,32.5276,-80.731,2015,11,2,0
17885,0,0,42.7368,-87.7848,2014,5,3,0
89408,0,1,39.1257,-84.4858,2015,9,6,0
113480,0,0,48.0931,-122.168,2016,2,4,0
229135,0,0,41.3781,-73.1566,2018,1,1,0
173369,0,1,43.1194,-77.6225,2017,2,4,0
231253,0,0,42.0663,-71.2407,2018,2,1,0
66031,0,0,33.4419,-81.8996,2015,4,6,0
183747,3,0,32.0574,-81.0819,2017,4,2,0
11797,1,0,41.2877,-96.2186,2014,4,6,0
143030,0,0,37.6083,-77.4439,2016,8,6,0
212047,0,0,39.3613,-74.4403,2017,10,5,0
122860,0,2,28.6017,-81.3571,2016,4,1,0
132438,0,0,36.7141,-119.786,2016,6,7,0
169980,0,0,28.9981,-82.0301,2017,2,5,0
37338,0,2,38.7045,-90.2518,2014,9,4,0
145346,0,2,36.0568,-79.8204,2016,9,5,0
93057,1,0,32.818,-97.2035,2015,10,2,0
51323,0,0,35.6314,-105.969,2014,12,6,0
109229,0,1,32.76,-96.7399,2016,1,2,0
125810,0,0,29.6434,-81.6477,2016,5,6,0
93106,0,2,33.3525,-87.0197,2015,10,2,0
170799,0,0,42.4788,-73.2622,2017,2,3,0
169341,0,1,46.7625,-92.1341,2017,1,1,0
61868,1,0,39.1246,-76.6207,2015,3,7,0
202963,0,0,38.0716,-85.8848,2017,8,5,0
237080,0,1,40.9089,-74.1452,2018,3,5,0
189503,1,0,39.8633,-75.3654,2017,5,6,0
98294,0,2,40.83,-73.9147,2015,11,2,0
33960,0,1,39.197,-84.5456,2014,8,5,0
204190,0,0,34.9243,-81.9874,2017,8,6,0
54968,1,0,28.4966,-82.5943,2015,1,6,0
180357,0,1,39.9416,-75.2329,2017,4,5,0
136158,0,1,39.3153,-76.5966,2016,7,2,0
128551,1,0,36.0532,-80.2252,2016,5,2,0
92753,0,1,43.033,-76.1652,2015,10,6,0
41336,0,1,39.8134,-84.2278,2014,10,1,0
157743,0,3,25.8498,-80.2252,2016,11,3,0
84391,0,1,34.1685,-119.177,2015,8,3,0
176471,0,0,39.9305,-91.3882,2017,3,4,0
99898,0,0,42.8978,-118.614,2015,11,6,0
7270,0,1,45.8814,-95.3778,2014,2,2,0
188342,0,1,41.6588,-87.6132,2017,5,7,0
163846,0,1,29.9567,-90.0799,2016,12,4,0
139105,0,0,36.0714,-115.077,2016,8,5,0
91764,0,0,35.2188,-101.778,2015,9,7,0
72898,2,0,41.8734,-87.8366,2015,5,1,0
115262,0,0,38.6927,-121.588,2016,3,2,0
4815,0,0,38.8638,-76.9887,2014,2,7,0
180950,1,0,38.2635,-81.3546,2017,4,1,0
186405,0,1,34.6534,-88.5486,2017,5,3,0
74535,0,0,26.4889,-81.7035,2015,6,4,0
110220,0,1,40.7111,-89.5825,2016,1,1,0
8293,0,0,38.6987,-77.5798,2014,3,5,0
90016,0,1,36.1005,-115.046,2015,9,3,0
194454,0,0,33.8769,-84.7015,2017,6,6,0
129746,0,0,38.0381,-78.4939,2016,6,3,0
2055,0,1,41.71,-87.5523,2014,1,2,0
65123,1,0,30.4073,-91.0316,2015,4,7,0
4040,0,0,37.9847,-80.0961,2014,1,2,0
123839,0,2,39.3444,-77.332,2016,5,1,0
192465,0,1,39.7889,-84.2591,2017,6,2,0
134254,0,1,40.7858,-111.917,2016,7,4,0
37900,1,0,35.1524,-89.7383,2014,9,7,0
83644,0,0,29.482,-94.9226,2015,8,5,0
188248,1,0,35.0727,-106.579,2017,5,6,0
150284,0,1,41.5881,-87.3598,2016,10,1,0
214499,0,1,39.3099,-76.6464,2017,10,6,0
72810,0,1,34.1748,-86.8436,2015,5,1,0
235820,0,0,38.7962,-76.9281,2018,3,3,0
19241,0,0,33.9367,-84.3785,2014,5,5,0
102680,0,0,37.1464,-93.4247,2015,12,5,0
52192,0,2,37.3339,-121.855,2015,1,5,0
154221,0,1,34.5932,-94.206,2016,10,2,0
170563,0,0,35.8033,-79.7958,2017,2,2,0
210316,0,0,39.3013,-76.5781,2017,9,2,0
196058,1,0,41.192,-73.2018,2017,7,1,0
4532,0,1,40.8013,-74.4747,2014,1,6,0
74728,0,1,43.016,-87.9436,2015,6,6,0
77648,0,1,47.3809,-122.235,2015,7,4,0
185486,0,0,29.9474,-90.1266,2017,5,5,0
198038,0,0,45.0133,-93.2977,2017,7,5,0
116207,0,0,39.7157,-104.987,2016,3,1,0
68898,0,0,39.7281,-86.2513,2015,5,5,0
221928,0,0,41.9339,-87.7038,2017,12,3,0
165639,2,0,26.2749,-81.7047,2017,1,7,0
77780,0,0,35.6655,-106.029,2015,7,5,0
108148,1,0,35.3279,-119.071,2016,1,1,0
54566,0,0,41.1044,-81.5174,2015,1,3,0
159675,0,1,42.9935,-78.1842,2016,12,6,0
76211,1,0,42.339,-83.0234,2015,6,2,0
61314,0,1,35.2569,-77.5672,2015,3,3,0
75114,0,0,41.0871,-81.5469,2015,6,1,0
23835,0,0,39.3006,-94.7126,2014,6,1,0
84566,0,1,35.1641,-79.4138,2015,8,4,0
5804,1,0,33.7328,-117.816,2014,2,2,0
7096,0,0,29.9741,-90.0488,2014,2,7,0
203126,1,0,32.3453,-95.2816,2017,8,6,0
87434,0,1,43.7032,-70.5604,2015,8,1,0
187253,0,1,30.3879,-88.6315,2017,5,1,0
46674,0,0,40.1234,-74.8152,2014,11,1,0
221969,0,2,36.1475,-95.847,2017,12,3,0
235289,0,1,42.2833,-89.6165,2018,3,7,0
119672,1,2,39.5745,-104.673,2016,4,2,0
20498,0,1,45.2536,-68.668,2014,6,6,0
34503,0,0,39.2795,-76.6846,2014,8,1,0
23105,1,0,41.2026,-73.2699,2014,6,4,0
87595,0,0,42.1137,-72.574,2015,8,2,0
124345,0,2,38.0045,-121.835,2016,5,4,0
219868,0,0,38.7953,-90.8094,2017,11,4,0
146204,0,1,36.4382,-82.5773,2016,9,3,0
92102,1,3,34.8524,-79.0283,2015,9,2,0
169386,0,0,43.0771,-70.7577,2017,1,1,0
144449,0,2,41.1791,-73.2026,2016,9,7,0
17529,0,1,42.5059,-94.1789,2014,5,1,0
1703,0,0,41.8757,-87.814,2014,1,7,0
107766,0,0,38.7702,-76.7816,2016,1,5,0
6294,0,0,41.4806,-81.7251,2014,2,7,0
91440,1,0,37.9976,-121.804,2015,9,5,0
177166,0,0,41.2998,-96.0814,2017,3,2,0
84637,0,0,41.9106,-87.6752,2015,8,4,0
227404,2,0,33.5303,-86.7759,2018,1,5,0
118801,0,0,26.6531,-80.1512,2016,3,3,0
42415,0,2,32.7095,-97.2533,2014,10,7,0
165979,0,0,34.2295,-85.1598,2017,1,2,0
41726,0,1,41.7435,-72.6764,2014,10,3,0
61115,0,1,33.4867,-80.8579,2015,3,1,0
73620,0,0,35.0756,-89.9046,2015,6,6,0
195802,0,1,41.9191,-87.7266,2017,7,7,0
165175,0,1,39.9709,-75.2288,2017,1,3,0
154203,0,0,41.9064,-87.931,2016,10,2,0
77616,1,0,37.6117,-121.016,2015,7,4,0
49345,1,0,33.6145,-117.254,2014,12,4,0
48655,0,0,34.9169,-81.0107,2014,12,5,0
170420,0,2,33.7131,-78.9518,2017,2,1,0
8374,1,0,36.8131,-119.765,2014,3,6,0
32493,0,0,42.736,-84.5671,2014,8,3,0
197863,0,1,29.7818,-95.2249,2017,7,4,0
39760,0,0,40.8805,-74.2929,2014,10,5,0
90286,0,0,41.8033,-74.3049,2015,9,5,0
238959,0,1,43.0406,-76.162,2018,3,2,0
60936,0,1,32.0548,-81.0754,2015,3,7,0
110189,0,0,47.8069,-117.395,2016,1,1,0
236612,0,0,42.4139,-82.9804,2018,3,2,0
54096,0,0,41.7574,-72.705,2015,1,6,0
201674,0,1,32.4186,-86.2913,2017,8,5,0
174595,1,0,60.4874,-151.057,2017,3,5,0
58866,0,2,36.1878,-86.8111,2015,2,5,0
9790,0,3,38.8323,-104.762,2014,3,4,0
201535,0,0,30.3724,-81.6936,2017,8,4,0
5352,1,0,45.3861,-122.396,2014,2,5,0
194881,0,2,34.9301,-81.9245,2017,6,2,0
190395,0,0,40.1547,-122.235,2017,5,4,0
119656,0,0,32.4521,-84.9022,2016,4,2,0
224757,0,1,34.7392,-86.6784,2017,12,7,0
48385,1,0,35.3493,-80.7804,2014,12,2,0
153886,0,1,41.7812,-87.6703,2016,10,1,0
9659,0,0,44.7112,-69.824,2014,3,3,0
11393,1,0,40.368,-79.8939,2014,4,3,0
135155,0,1,33.7736,-118.167,2016,7,3,0
80959,0,0,39.7969,-89.6146,2015,7,3,0
15161,0,1,29.4049,-98.694,2014,4,4,0
228147,0,0,32.5349,-94.3763,2018,1,2,0
108868,0,1,40.8386,-96.7137,2016,1,6,0
101228,0,0,42.2671,-71.8151,2015,11,2,0
217061,0,1,35.2683,-80.7715,2017,11,7,0
134805,1,0,39.9184,-86.1398,2016,7,1,0
8794,0,0,25.7959,-80.287,2014,3,3,0
96476,0,1,36.2243,-86.8476,2015,10,4,0
126585,0,0,43.5056,-96.7243,2016,5,4,0
135486,1,1,40.5435,-85.6744,2016,7,5,0
235078,0,0,32.9963,-80.0317,2018,3,5,0
29497,0,0,42.2945,-72.4078,2014,8,7,0
103003,1,0,33.2157,-97.1464,2015,12,1,0
69780,0,0,27.7774,-97.5023,2015,5,3,0
119183,1,0,39.1429,-84.5506,2016,4,6,0
139767,1,0,35.882,-78.5225,2016,8,1,0
155998,0,2,42.325,-71.0734,2016,11,6,0
13171,0,0,41.5225,-90.576,2014,4,2,0
13486,0,0,43.0403,-87.9463,2014,4,5,0
236100,0,0,27.2913,-82.4718,2018,3,5,0
42634,0,1,36.176,-96.0159,2014,10,2,0
57817,1,0,33.4386,-86.9482,2015,2,2,0
73603,0,0,33.7188,-84.4342,2015,6,6,0
220724,0,1,41.8803,-87.7615,2017,11,2,0
185551,0,3,31.1559,-81.4971,2017,5,6,0
197614,0,1,42.752,-73.6813,2017,7,2,0
184635,0,1,29.8378,-95.3894,2017,4,7,0
47847,0,1,40.7061,-73.9538,2014,11,5,0
24958,0,0,42.499,-92.335,2014,7,1,0
121002,0,0,45.4132,-122.235,2016,4,4,0
106370,1,1,36.8721,-76.2748,2016,1,2,0
157110,0,0,46.8274,-100.862,2016,11,6,0
175795,0,0,34.0958,-117.62,2017,3,6,0
40565,0,1,30.4369,-91.0457,2014,10,3,0
205233,0,0,39.9486,-86.0804,2017,8,5,0
73395,0,0,42.3092,-71.7804,2015,6,4,0
174797,1,1,38.2086,-85.6489,2017,3,7,0
135856,0,1,33.0008,-80.1258,2016,7,7,0
228223,0,1,40.594,-105.033,2018,1,3,0
6272,0,0,30.2297,-92.3814,2014,2,6,0
58232,0,0,40.9207,-74.1941,2015,2,6,0
21672,0,0,42.2507,-71.7807,2014,6,1,0
28101,0,0,43.1436,-88.0054,2014,7,6,0
127188,0,0,32.3578,-88.7347,2016,5,1,0
98139,0,0,27.4914,-82.5441,2015,11,1,0
44052,0,0,26.186,-80.1876,2014,10,3,0
39291,0,0,39.9613,-86.1258,2014,9,2,0
94154,0,1,41.9656,-87.7215,2015,10,2,0
231010,1,0,28.7154,-81.7339,2018,2,6,0
187930,0,0,42.4364,-73.2476,2017,5,4,0
48336,0,2,33.3056,-87.5689,2014,12,2,0
237444,0,0,39.5089,-87.3852,2018,3,7,0
149181,0,0,42.0366,-88.292,2016,10,1,0
159643,0,0,28.6689,-81.5094,2016,12,6,0
47673,0,0,42.7237,-73.6743,2014,11,3,0
42034,0,0,45.5045,-122.329,2014,10,5,0
131265,1,0,38.881,-76.9829,2016,6,7,0
228289,1,0,29.7372,-95.5235,2018,1,3,0
79606,0,1,37.6581,-120.967,2015,7,2,0
54754,1,0,34.827,-90.335,2015,1,4,0
229639,0,1,33.415,-111.857,2018,1,4,0
103648,0,0,42.2503,-83.618,2015,12,5,0
5117,0,0,39.3667,-74.4295,2014,2,3,0
167990,0,1,35.2658,-80.7948,2017,1,6,0
55660,0,0,36.2127,-121.135,2015,1,4,0
238541,0,0,40.7297,-81.4508,2018,3,7,0
133781,0,0,38.9295,-104.854,2016,7,2,0
195131,0,2,34.7828,-86.6064,2017,6,3,0
12398,0,0,37.9731,-121.236,2014,4,3,0
2139,0,1,33.5531,-112.054,2014,1,3,0
186817,0,2,42.1347,-88.0168,2017,5,6,0
101263,0,1,39.1623,-84.4658,2015,12,3,0
7287,0,0,46.2589,-119.116,2014,2,2,0
212200,1,0,42.3727,-123.297,2017,10,6,0
38269,0,0,29.469,-98.5285,2014,9,3,0
215865,0,4,41.6613,-83.5227,2017,10,7,0
117609,0,0,41.6951,-71.1377,2016,3,3,0
6136,1,0,32.3924,-88.6782,2014,2,5,0
116371,1,0,29.7038,-95.4764,2016,3,2,0
48740,0,1,29.6958,-95.3038,2014,12,6,0
